ID,Nom,Email,Rôle,Téléphone,Pays,Ville,Date de naissance,Centres d'intérêt
26013,Amine Chaieb,amine.chaieb211@outlook.com,apprenant,+21698911863,Tunisie,Ariana,2004-10-19,"Cloud computing, Cybersécurité, Gestion de projet"
26014,Emna Ben Salah,emna.ben.salah427@outlook.com,apprenant,+21655063007,Tunisie,Gafsa,1990-06-09,"Management, Cybersécurité, Audit, Digital transformation, Certification"
26015,Adel Dhouib,adel.dhouib821@yahoo.fr,apprenant,+21629812040,Tunisie,Zaghouan,2002-01-17,"Gestion de projet, Entrepreneuriat"
26016,Omar Nabli,omar.nabli787@topnet.tn,apprenant,+21628337509,Tunisie,Manouba,1994-11-30,"Marketing digital, Business intelligence"
26017,Moez Ghali,moez.ghali69@topnet.tn,apprenant,+21694995255,Tunisie,Tataouine,1996-07-02,"ITIL, E-commerce, IoT, Formation professionnelle, Conseil"
26018,Amira Chebbi,amira.chebbi55@laposte.net,apprenant,+21696174092,Tunisie,Mahdia,2002-09-01,"Stratégie d'entreprise, Gestion de projet, Management, Mentoring, Leadership"
26019,Ghazi Hamdi,ghazi.hamdi776@gmail.com,apprenant,+21694852661,Tunisie,Kébili,2005-01-27,"E-commerce, Agile, Veille technologique, Stratégie d'entreprise"
26020,Bassem Bouzid,bassem.bouzid165@orange.tn,apprenant,+21628752394,Tunisie,Ben Arous,1986-02-11,"Veille technologique, Audit, Machine learning, Certification"
26021,Farah Fourati,farah.fourati457@live.com,apprenant,+21699066667,Tunisie,Sidi Bouzid,1994-03-20,"Gestion de projet, Leadership, Analyse de données, Management, Blockchain"
26022,Samir Ben Ali,samir.ben.ali393@yahoo.fr,apprenant,+21628283739,Tunisie,Gabès,1993-07-13,"Coaching, Certification, Formation professionnelle, Management, Gestion de projet, Veille technologique"
26023,Moez Karray,moez.karray173@live.com,apprenant,+21699994826,Tunisie,Ariana,1985-05-09,"Technologie, Cloud computing, Stratégie d'entreprise, Leadership, Cybersécurité, Finance"
26024,Bassem Hleli,bassem.hleli389@outlook.com,apprenant,+21657004319,Tunisie,Sousse,1987-10-03,"Ressources humaines, Finance, Leadership, Audit, Certification, Veille technologique"
26025,Sonia Chebbi,sonia.chebbi622@live.com,apprenant,+21653128838,Tunisie,Béja,1989-06-09,"Ressources humaines, Business intelligence, ITIL, Gestion de projet, Mentoring, Communication"
26026,Aymen Dhouib,aymen.dhouib278@yahoo.fr,apprenant,+21653466383,Tunisie,Gafsa,1995-11-15,"Mentoring, Marketing digital, Management, Audit, Intelligence artificielle"
26027,Fares Limam,fares.limam131@gmail.com,apprenant,+21695421152,Tunisie,Zaghouan,2005-12-02,"Analyse de données, Agile, Mentoring, Business intelligence, ITIL"
26028,Sabrine Karray,sabrine.karray772@laposte.net,apprenant,+21621679562,Tunisie,Ben Arous,2000-03-12,"Ressources humaines, Qualité, Blockchain"
26029,Samia Meddeb,samia.meddeb218@outlook.com,apprenant,+21650413951,Tunisie,Bizerte,1999-02-13,"Stratégie d'entreprise, Blockchain, Digital transformation, Conseil, IoT"
26030,Wael Daoud,wael.daoud577@yahoo.fr,apprenant,+21698944676,Tunisie,Jendouba,1989-06-18,"Coaching, Conseil, Qualité, IoT"
26031,Ghada Ghorbel,ghada.ghorbel201@topnet.tn,apprenant,+21628335384,Tunisie,Kébili,2006-10-02,"Technologie, Qualité, Innovation, Blockchain, Coaching, Finance"
26032,Thouraya Meddeb,thouraya.meddeb81@topnet.tn,apprenant,+21690448104,Tunisie,Médenine,1994-03-23,"Entrepreneuriat, DevOps"
26033,Hiba Layouni,hiba.layouni910@hotmail.com,apprenant,+21657781549,Tunisie,Médenine,1992-03-15,"Technologie, Conseil, Audit, Coaching, Ressources humaines, Marketing digital"
26034,Fadia Gasmi,fadia.gasmi850@topnet.tn,apprenant,+21694133640,Tunisie,Mahdia,2006-06-30,"Marketing digital, Veille technologique, Innovation"
26035,Jamel Khlif,jamel.khlif413@hotmail.com,apprenant,+21690679343,Tunisie,Kébili,1987-03-02,"Marketing digital, Communication, Management, Entrepreneuriat"
26036,Wael Khedher,wael.khedher684@gmail.com,apprenant,+21625156975,Tunisie,Kairouan,2000-08-04,"Blockchain, Communication, IoT, Coaching, Leadership, Stratégie d'entreprise"
26037,Jamel Jouini,jamel.jouini146@yahoo.fr,apprenant,+21621618138,Tunisie,Kairouan,1998-11-09,"Conseil, Cybersécurité"
26038,Sami Gharbi,sami.gharbi115@hotmail.com,apprenant,+21628417319,Tunisie,Siliana,1994-12-21,"Coaching, Mentoring, Analyse de données, IoT"
26039,Rim Chaieb,rim.chaieb847@hotmail.com,apprenant,+21694223016,Tunisie,Sfax,1985-03-27,"Conseil, Audit, Business intelligence, Stratégie d'entreprise, Coaching"
26040,Mohamed Bouzid,mohamed.bouzid968@yahoo.fr,apprenant,+21620134113,Tunisie,Béja,2003-10-13,"Technologie, Machine learning, Conseil, Veille technologique, ITIL"
26041,Taoufik Bouaziz,taoufik.bouaziz487@laposte.net,apprenant,+21658227596,Tunisie,Kasserine,1996-02-26,"Digital transformation, Intelligence artificielle"
26042,Marwan Meddeb,marwan.meddeb90@topnet.tn,apprenant,+21694507651,Tunisie,Gafsa,2002-09-30,"Agile, Formation professionnelle, E-commerce, Leadership, Mentoring, Analyse de données"
26043,Sofiane Gabsi,sofiane.gabsi242@topnet.tn,apprenant,+21657433496,Tunisie,Le Kef,1985-05-06,"IoT, Formation professionnelle, Mentoring, Lean management, Intelligence artificielle, Digital transformation"
26044,Ahmed Ghali,ahmed.ghali562@outlook.com,apprenant,+21654549116,Tunisie,Mahdia,2001-12-22,"Formation professionnelle, Business intelligence, Agile, Communication, Analyse de données"
26045,Jihene Guesmi,jihene.guesmi836@gmail.com,apprenant,+21690458006,Tunisie,Ariana,1994-05-16,"IoT, Conseil"
26046,Zeineb Hleli,zeineb.hleli467@topnet.tn,apprenant,+21655648004,Tunisie,Siliana,1996-11-23,"Cybersécurité, Lean management, Certification"
26047,Ghazi Guesmi,ghazi.guesmi873@live.com,apprenant,+21698708561,Tunisie,Nabeul,2003-09-24,"Stratégie d'entreprise, Communication"
26048,Dali Bouzid,dali.bouzid810@gmail.com,apprenant,+21693704923,Tunisie,Sidi Bouzid,1992-12-05,"Analyse de données, Veille technologique, Mentoring, IoT"
26049,Rami Chaabane,rami.chaabane584@live.com,apprenant,+21622335739,Tunisie,Tozeur,1999-12-02,"Machine learning, Business intelligence, IoT, Formation professionnelle, Lean management"
26050,Sami Chaieb,sami.chaieb7@hotmail.com,apprenant,+21659613721,Tunisie,Sousse,1991-03-02,"Formation professionnelle, Certification, Gestion de projet, Entrepreneuriat"
26051,Sami Laabidi,sami.laabidi927@outlook.com,apprenant,+21622853853,Tunisie,Béja,1994-05-11,"Digital transformation, Coaching"
26052,Ridha Mestiri,ridha.mestiri291@gmail.com,apprenant,+21698494138,Tunisie,Manouba,1990-03-09,"Blockchain, Marketing digital, Lean management"
26053,Maroua Mahjoub,maroua.mahjoub72@topnet.tn,apprenant,+21658913739,Tunisie,Monastir,2000-02-09,"Informatique, Cloud computing, Formation professionnelle, Certification"
26054,Lobna Ktari,lobna.ktari873@laposte.net,apprenant,+21695178855,Tunisie,Monastir,1997-12-23,"IoT, Leadership"
26055,Dorra Landolsi,dorra.landolsi531@laposte.net,apprenant,+21656223254,Tunisie,Sfax,1998-12-27,"Marketing digital, Veille technologique, ITIL, Machine learning, Informatique"
26056,Bassem Horchani,bassem.horchani810@orange.tn,apprenant,+21690165228,Tunisie,Mahdia,2001-11-15,"Marketing digital, Conseil, Analyse de données"
26057,Marwan Ghali,marwan.ghali963@laposte.net,apprenant,+21659950808,Tunisie,Zaghouan,1996-11-24,"Business intelligence, Cybersécurité, IoT, Analyse de données, Innovation"
26058,Aymen Chihaoui,aymen.chihaoui369@orange.tn,apprenant,+21692310742,Tunisie,Kasserine,2003-10-10,"Marketing digital, Qualité, Agile"
26059,Samia Chebbi,samia.chebbi997@hotmail.com,apprenant,+21624041084,Tunisie,Sidi Bouzid,1994-02-27,"Coaching, IoT, DevOps, Communication"
26060,Youssef Hmida,youssef.hmida337@laposte.net,apprenant,+21698214906,Tunisie,Nabeul,2005-02-20,"Qualité, Intelligence artificielle, Cybersécurité, Analyse de données, Finance"
26061,Wassim Daoud,wassim.daoud460@yahoo.fr,apprenant,+21695673992,Tunisie,Ben Arous,1985-06-12,"Machine learning, Technologie, Lean management, Analyse de données, Intelligence artificielle"
26062,Lassad Hamza,lassad.hamza21@laposte.net,apprenant,+21694502005,Tunisie,Ben Arous,2007-06-13,"Qualité, Conseil, Lean management"
26063,Zied Daoud,zied.daoud918@live.com,apprenant,+21624464333,Tunisie,Le Kef,1997-07-11,"Gestion de projet, Cybersécurité"
26064,Slim Hamza,slim.hamza230@topnet.tn,apprenant,+21650636752,Tunisie,Ben Arous,2006-06-11,"Machine learning, Audit, Conseil"
26065,Yosra Mabrouk,yosra.mabrouk3@hotmail.com,apprenant,+21656533001,Tunisie,Monastir,1989-08-16,"Finance, Digital transformation"
26066,Dorsaf Karray,dorsaf.karray246@orange.tn,apprenant,+21692869889,Tunisie,Manouba,2003-09-25,"DevOps, Stratégie d'entreprise, Analyse de données"
26067,Hiba Gasmi,hiba.gasmi6@topnet.tn,apprenant,+21693023483,Tunisie,Gabès,2000-03-16,"Informatique, Cloud computing, DevOps, Innovation, Mentoring, Marketing digital"
26068,Fadia Dridi,fadia.dridi310@gmail.com,apprenant,+21653726467,Tunisie,Ariana,1997-06-24,"Leadership, Management, Marketing digital, Technologie, Cybersécurité, Audit"
26069,Salah Derbali,salah.derbali176@laposte.net,apprenant,+21624706981,Tunisie,Siliana,1996-01-19,"Ressources humaines, Management, Machine learning"
26070,Chiraz Trabelsi,chiraz.trabelsi770@laposte.net,apprenant,+21690369437,Tunisie,Béja,2005-09-25,"Marketing digital, Qualité"
26071,Chedly Chaieb,chedly.chaieb835@outlook.com,apprenant,+21690167545,Tunisie,Monastir,2004-05-19,"Entrepreneuriat, Blockchain, Mentoring"
26072,Nader Dali,nader.dali938@topnet.tn,apprenant,+21691014500,Tunisie,Ben Arous,2003-04-19,"Marketing digital, Mentoring, Machine learning"
26073,Rami Ktari,rami.ktari601@hotmail.com,apprenant,+21620575502,Tunisie,Kairouan,1996-09-14,"Entrepreneuriat, Informatique, Machine learning, Gestion de projet"
26074,Maroua Hamza,maroua.hamza229@outlook.com,apprenant,+21626921633,Tunisie,Nabeul,1996-03-09,"Formation professionnelle, Veille technologique"
26075,Walid Dali,walid.dali78@outlook.com,apprenant,+21696923567,Tunisie,Kairouan,1998-06-14,"Intelligence artificielle, Leadership, Business intelligence"
26076,Ahmed Hajji,ahmed.hajji803@hotmail.com,apprenant,+21695049573,Tunisie,Siliana,2005-05-02,"Coaching, Finance, Gestion de projet, Management, Cloud computing, IoT"
26077,Karima Sellami,karima.sellami897@yahoo.fr,apprenant,+21690430620,Tunisie,Monastir,2002-03-07,"DevOps, Stratégie d'entreprise, Entrepreneuriat, Lean management, Analyse de données, Communication"
26078,Hana Rekik,hana.rekik564@orange.tn,apprenant,+21699199410,Tunisie,Béja,2007-12-12,"Entrepreneuriat, IoT, DevOps"
26079,Myriam Mahjoub,myriam.mahjoub201@orange.tn,apprenant,+21692311868,Tunisie,Sidi Bouzid,1998-01-22,"Ressources humaines, Entrepreneuriat, Informatique, Audit, Communication"
26080,Karima Mabrouk,karima.mabrouk611@outlook.com,apprenant,+21656988402,Tunisie,Sidi Bouzid,1997-02-17,"Intelligence artificielle, Formation professionnelle, Audit"
26081,Jihene Ouali,jihene.ouali326@laposte.net,apprenant,+21652927101,Tunisie,Mahdia,1992-06-10,"Finance, Informatique, Digital transformation, Technologie, Cybersécurité"
26082,Yosra Daoud,yosra.daoud589@laposte.net,apprenant,+21620548282,Tunisie,Sfax,2002-06-01,"Digital transformation, IoT, Informatique, E-commerce, Audit"
26083,Sabrine Maaloul,sabrine.maaloul542@outlook.com,apprenant,+21654409182,Tunisie,Gafsa,1990-09-25,"Management, Machine learning, Digital transformation, Marketing digital"
26084,Mehdi Jouini,mehdi.jouini552@yahoo.fr,apprenant,+21624787468,Tunisie,Tunis,1988-10-19,"Gestion de projet, Audit, Certification, Innovation, Agile, Lean management"
26085,Mariam Mestiri,mariam.mestiri231@hotmail.com,apprenant,+21697715941,Tunisie,Jendouba,1995-08-15,"Business intelligence, Innovation, Management, Machine learning, E-commerce"
26086,Samia Chaieb,samia.chaieb895@yahoo.fr,apprenant,+21652001437,Tunisie,Kébili,2006-02-20,"Digital transformation, Formation professionnelle, Marketing digital"
26087,Khadija Neffati,khadija.neffati288@outlook.com,apprenant,+21691724608,Tunisie,Ben Arous,1987-09-25,"Communication, Ressources humaines, Finance, Marketing digital, Certification"
26088,Latifa Bouzid,latifa.bouzid626@hotmail.com,apprenant,+21657302957,Tunisie,Sfax,2006-03-17,"Stratégie d'entreprise, Gestion de projet"
26089,Moncef Mansouri,moncef.mansouri869@yahoo.fr,apprenant,+21699351851,Tunisie,Béja,1985-09-04,"Ressources humaines, Formation professionnelle, DevOps, Analyse de données, IoT, Agile"
26090,Yasmine Trabelsi,yasmine.trabelsi413@live.com,apprenant,+21653678112,Tunisie,Tunis,1997-01-01,"Qualité, E-commerce, Intelligence artificielle, Agile, Finance, Gestion de projet"
26091,Sofiane Hamdi,sofiane.hamdi567@outlook.com,apprenant,+21658908626,Tunisie,Sidi Bouzid,1993-08-27,"Digital transformation, Développement web, Machine learning, Leadership"
26092,Emna Mahjoub,emna.mahjoub370@gmail.com,apprenant,+21658555208,Tunisie,Tataouine,2007-07-20,"Ressources humaines, E-commerce, Lean management, Audit, ITIL, Analyse de données"
26093,Walid Benhassan,walid.benhassan730@live.com,apprenant,+21650380745,Tunisie,Manouba,2002-12-18,"Analyse de données, Gestion de projet, Innovation"
26094,Imed Essid,imed.essid860@gmail.com,apprenant,+21694923532,Tunisie,Mahdia,1992-05-07,"Gestion de projet, Certification, Cloud computing, IoT, Lean management, Machine learning"
26095,Nader Hachicha,nader.hachicha300@hotmail.com,apprenant,+21658056495,Tunisie,Zaghouan,1994-11-17,"Marketing digital, Cybersécurité"
26096,Salah Fourati,salah.fourati462@hotmail.com,apprenant,+21625792220,Tunisie,Béja,1993-06-13,"Agile, Mentoring, Finance, Informatique, DevOps"
26097,Khadija Jazi,khadija.jazi37@live.com,apprenant,+21659294835,Tunisie,Médenine,1987-08-02,"Mentoring, DevOps, Digital transformation, Technologie, Audit"
26098,Karim Dali,karim.dali218@outlook.com,apprenant,+21698537230,Tunisie,Béja,1990-03-23,"Gestion de projet, Cybersécurité, Coaching, Cloud computing, Qualité"
26099,Latifa Bouzid,latifa.bouzid432@orange.tn,apprenant,+21654376441,Tunisie,Le Kef,1995-05-19,"Gestion de projet, Développement web, Blockchain, Mentoring, Innovation, Finance"
26100,Amine Hleli,amine.hleli502@gmail.com,apprenant,+21697647744,Tunisie,Kairouan,1988-09-16,"Leadership, Développement web, Entrepreneuriat, Finance, Management, E-commerce"
26101,Moncef Ben Ahmed,moncef.ben.ahmed598@topnet.tn,apprenant,+21652832256,Tunisie,Le Kef,1995-08-14,"Technologie, Business intelligence, Conseil, Agile"
26102,Lamia Chebbi,lamia.chebbi522@hotmail.com,apprenant,+21654665665,Tunisie,Sidi Bouzid,1985-08-09,"Blockchain, Conseil, Informatique"
26103,Amira Mestiri,amira.mestiri273@laposte.net,apprenant,+21620876636,Tunisie,Gafsa,1986-03-20,"Audit, Cybersécurité, Formation professionnelle"
26104,Samir Bouaziz,samir.bouaziz30@gmail.com,apprenant,+21651122477,Tunisie,Jendouba,1996-09-24,"Formation professionnelle, Intelligence artificielle, Entrepreneuriat, Ressources humaines"
26105,Marwan Chaieb,marwan.chaieb986@outlook.com,apprenant,+21698562255,Tunisie,Sfax,1991-08-18,"Intelligence artificielle, ITIL, Qualité, Audit, Développement web"
26106,Taoufik Landolsi,taoufik.landolsi513@hotmail.com,apprenant,+21650984559,Tunisie,Béja,1987-11-26,"Analyse de données, Digital transformation"
26107,Jamel Chaieb,jamel.chaieb370@hotmail.com,apprenant,+21629661069,Tunisie,Tunis,2005-06-11,"Finance, Marketing digital, Coaching, Technologie"
26108,Hichem Labidi,hichem.labidi12@orange.tn,apprenant,+21699786944,Tunisie,Zaghouan,2000-10-10,"ITIL, Entrepreneuriat"
26109,Jihene Khlif,jihene.khlif195@outlook.com,apprenant,+21654673763,Tunisie,Sfax,1993-07-26,"Entrepreneuriat, Mentoring, Technologie"
26110,Bilel Chedly,bilel.chedly169@live.com,apprenant,+21626115644,Tunisie,Mahdia,1986-02-07,"IoT, Gestion de projet, Ressources humaines, Formation professionnelle"
26111,Sami Maaloul,sami.maaloul954@live.com,apprenant,+21620529019,Tunisie,Le Kef,1996-03-08,"Développement web, Coaching, Entrepreneuriat, Intelligence artificielle, Mentoring"
26112,Nour Hamza,nour.hamza42@yahoo.fr,apprenant,+21656632592,Tunisie,Tozeur,2006-09-15,"Management, Gestion de projet, Innovation, E-commerce"
26113,Salah Essid,salah.essid137@live.com,apprenant,+21694996269,Tunisie,Ariana,1985-05-18,"Mentoring, Management, Leadership, Communication, Développement web"
26114,Nabil Hleli,nabil.hleli218@yahoo.fr,apprenant,+21694787845,Tunisie,Tunis,2006-08-16,"Cloud computing, IoT, Lean management, Blockchain"
26115,Mehdi Nabli,mehdi.nabli45@hotmail.com,apprenant,+21690327177,Tunisie,Sousse,1995-02-12,"Cloud computing, Blockchain, Audit, Certification, Technologie"
26116,Olfa Nasri,olfa.nasri209@orange.tn,apprenant,+21622217769,Tunisie,Sfax,1996-04-12,"Communication, ITIL, Coaching, Certification"
26117,Taoufik Ezzine,taoufik.ezzine947@outlook.com,apprenant,+21629587831,Tunisie,Sfax,1986-05-17,"Conseil, Communication, Formation professionnelle, IoT, Ressources humaines, Mentoring"
26118,Walid Guizani,walid.guizani986@hotmail.com,apprenant,+21654286389,Tunisie,Manouba,1992-10-18,"Qualité, ITIL, E-commerce, Audit, Leadership, Intelligence artificielle"
26119,Karim Bouhamed,karim.bouhamed169@live.com,apprenant,+21690662472,Tunisie,Kairouan,1994-05-19,"Business intelligence, Marketing digital, DevOps"
26120,Farah Daoud,farah.daoud250@topnet.tn,apprenant,+21695747977,Tunisie,Ariana,1994-08-16,"Agile, Entrepreneuriat, E-commerce"
26121,Moez Dali,moez.dali1@hotmail.com,apprenant,+21697371579,Tunisie,Ariana,1990-04-10,"Analyse de données, Finance, Informatique"
26122,Salma Ferchichi,salma.ferchichi376@live.com,apprenant,+21653454746,Tunisie,Ariana,2000-07-17,"Business intelligence, Communication, Innovation, Coaching"
26123,Najoua Hmida,najoua.hmida451@hotmail.com,apprenant,+21659078440,Tunisie,Kasserine,1994-07-04,"Stratégie d'entreprise, Cloud computing, E-commerce, Machine learning, Entrepreneuriat, Audit"
26124,Samia Gasmi,samia.gasmi906@orange.tn,apprenant,+21697397956,Tunisie,Sidi Bouzid,1995-05-25,"Audit, Intelligence artificielle, Entrepreneuriat, Cloud computing"
26125,Makram Bouslama,makram.bouslama995@outlook.com,apprenant,+21656229720,Tunisie,Zaghouan,1993-07-10,"Audit, Machine learning, Finance"
26126,Karima Neffati,karima.neffati754@topnet.tn,apprenant,+21692650458,Tunisie,Béja,2002-05-02,"Conseil, Certification, Machine learning, Audit, Développement web"
26127,Ines Louati,ines.louati558@hotmail.com,apprenant,+21659105366,Tunisie,Kébili,2005-12-11,"Ressources humaines, Lean management, Coaching, Entrepreneuriat, Formation professionnelle"
26128,Wassim Ktari,wassim.ktari491@yahoo.fr,apprenant,+21650619763,Tunisie,Sidi Bouzid,1990-01-26,"Leadership, Business intelligence, Lean management, Stratégie d'entreprise, Agile"
26129,Hichem Khedher,hichem.khedher973@yahoo.fr,apprenant,+21698912303,Tunisie,Ariana,2004-01-26,"Cybersécurité, Stratégie d'entreprise, Marketing digital, Finance"
26130,Dalila Feriani,dalila.feriani398@live.com,apprenant,+21693298665,Tunisie,Zaghouan,2002-10-22,"Entrepreneuriat, Finance, Audit, Communication, Certification"
26131,Samir Ezzine,samir.ezzine491@laposte.net,apprenant,+21658031262,Tunisie,Médenine,2002-08-03,"ITIL, Cloud computing, Qualité, Coaching"
26132,Nader Derbali,nader.derbali643@laposte.net,apprenant,+21659917308,Tunisie,Gabès,2000-10-12,"ITIL, Marketing digital, Entrepreneuriat, Communication, Certification"
26133,Farouk Dhouib,farouk.dhouib495@gmail.com,apprenant,+21629653397,Tunisie,Monastir,2004-03-10,"Lean management, Management, Digital transformation, Entrepreneuriat, Leadership, Finance"
26134,Hana Ferchichi,hana.ferchichi281@laposte.net,apprenant,+21695161461,Tunisie,Kébili,2006-03-31,"Audit, Qualité, Coaching, Développement web"
26135,Fares Fkih,fares.fkih905@outlook.com,apprenant,+21693406839,Tunisie,Kasserine,1986-01-11,"Qualité, Ressources humaines, Stratégie d'entreprise, Innovation"
26136,Adel Ferjani,adel.ferjani140@topnet.tn,apprenant,+21692158814,Tunisie,Kébili,1989-04-17,"Gestion de projet, Digital transformation, Audit, Leadership, Certification, Intelligence artificielle"
26137,Slim Jemli,slim.jemli787@laposte.net,apprenant,+21623547770,Tunisie,Kasserine,1986-07-11,"Finance, Stratégie d'entreprise, Ressources humaines, Communication, Technologie, Machine learning"
26138,Mehdi Dali,mehdi.dali809@hotmail.com,apprenant,+21695423557,Tunisie,Bizerte,1996-12-19,"Innovation, Gestion de projet, DevOps"
26139,Besma Ben Ahmed,besma.ben.ahmed241@gmail.com,apprenant,+21655081571,Tunisie,Ariana,1990-09-21,"Cybersécurité, Management, ITIL, Cloud computing, Leadership"
26140,Mariam Bouslama,mariam.bouslama841@outlook.com,apprenant,+21628087034,Tunisie,Le Kef,2003-01-02,"Analyse de données, Audit"
26141,Rami Layouni,rami.layouni11@hotmail.com,apprenant,+21654133838,Tunisie,Ben Arous,1989-06-27,"Cybersécurité, Développement web, Gestion de projet"
26142,Bassem Gharbi,bassem.gharbi423@laposte.net,apprenant,+21698958874,Tunisie,Gafsa,1994-04-24,"Cloud computing, Management"
26143,Slim Daoud,slim.daoud842@yahoo.fr,apprenant,+21651645806,Tunisie,Sidi Bouzid,1996-04-17,"Développement web, Lean management, Informatique, Stratégie d'entreprise, Entrepreneuriat, DevOps"
26144,Rami Sellami,rami.sellami976@yahoo.fr,apprenant,+21625373059,Tunisie,Gafsa,1993-06-27,"Communication, Leadership, Conseil, IoT, Ressources humaines, Innovation"
26145,Ghazi Jemli,ghazi.jemli969@hotmail.com,apprenant,+21656994332,Tunisie,Ben Arous,1993-04-19,"Leadership, Lean management, Audit"
26146,Wided Landolsi,wided.landolsi106@gmail.com,apprenant,+21697051653,Tunisie,Gafsa,1990-09-26,"Mentoring, IoT"
26147,Nesrine Meddeb,nesrine.meddeb488@yahoo.fr,apprenant,+21625923815,Tunisie,Sidi Bouzid,1988-11-17,"Veille technologique, Lean management, Analyse de données"
26148,Fethi Gasmi,fethi.gasmi88@laposte.net,apprenant,+21697141076,Tunisie,Monastir,2003-05-27,"Blockchain, Cybersécurité, Digital transformation, Audit"
26149,Thouraya Fatnassi,thouraya.fatnassi220@live.com,apprenant,+21623214112,Tunisie,Ben Arous,1996-11-06,"Innovation, Business intelligence, Audit"
26150,Mariam Feriani,mariam.feriani800@orange.tn,apprenant,+21652817083,Tunisie,Ariana,1995-08-21,"Veille technologique, Coaching"
26151,Marwan Ktari,marwan.ktari671@topnet.tn,apprenant,+21696181753,Tunisie,Kasserine,1990-06-03,"Leadership, Finance, Management, Marketing digital, ITIL, Audit"
26152,Makram Gasmi,makram.gasmi8@outlook.com,apprenant,+21626097945,Tunisie,Mahdia,1993-08-04,"Finance, IoT"
26153,Sami Hassen,sami.hassen197@outlook.com,apprenant,+21620928519,Tunisie,Béja,2001-12-12,"Business intelligence, Marketing digital, Leadership, Blockchain, Certification, Mentoring"
26154,Latifa Essid,latifa.essid255@orange.tn,apprenant,+21659821054,Tunisie,Tunis,1986-02-12,"Ressources humaines, Qualité"
26155,Amel Marzouki,amel.marzouki810@outlook.com,apprenant,+21625275027,Tunisie,Sfax,1985-09-17,"Gestion de projet, Entrepreneuriat, Machine learning, Blockchain, Cloud computing, Lean management"
26156,Besma Bouaziz,besma.bouaziz569@gmail.com,apprenant,+21693513192,Tunisie,Tunis,2001-02-18,"Technologie, Ressources humaines"
26157,Hedi Miled,hedi.miled118@live.com,apprenant,+21697717276,Tunisie,Sidi Bouzid,1993-08-06,"Finance, Développement web, Marketing digital"
26158,Ines Ben Ahmed,ines.ben.ahmed208@gmail.com,apprenant,+21624632622,Tunisie,Tataouine,1987-08-09,"Blockchain, Technologie, Développement web, Ressources humaines, Innovation, Business intelligence"
26159,Chiraz Chaabane,chiraz.chaabane206@orange.tn,apprenant,+21656213564,Tunisie,Béja,2001-03-14,"IoT, Développement web, Informatique"
26160,Nour Mansouri,nour.mansouri317@orange.tn,apprenant,+21659354372,Tunisie,Le Kef,2007-05-25,"ITIL, Communication, Qualité, Finance, Développement web"
26161,Imed Karoui,imed.karoui100@laposte.net,apprenant,+21622506446,Tunisie,Jendouba,1995-01-01,"Business intelligence, Stratégie d'entreprise, Digital transformation, Entrepreneuriat, Audit, Leadership"
26162,Mehdi Dridi,mehdi.dridi160@laposte.net,apprenant,+21691560822,Tunisie,Tataouine,1995-04-25,"Certification, DevOps, E-commerce, Lean management, Blockchain, Intelligence artificielle"
26163,Maher Kchir,maher.kchir995@gmail.com,apprenant,+21623731423,Tunisie,Kasserine,1991-03-25,"Lean management, Analyse de données, ITIL, Digital transformation, Certification"
26164,Zied Limam,zied.limam430@orange.tn,apprenant,+21650528964,Tunisie,Bizerte,2001-04-03,"Mentoring, Communication, Leadership, DevOps, Agile, Machine learning"
26165,Samir Dali,samir.dali808@outlook.com,apprenant,+21691625759,Tunisie,Tataouine,1990-08-25,"Mentoring, DevOps, Analyse de données, Machine learning"
26166,Hichem Rekik,hichem.rekik183@outlook.com,apprenant,+21659902015,Tunisie,Gafsa,2004-01-12,"IoT, Stratégie d'entreprise, Management"
26167,Amira Horchani,amira.horchani445@yahoo.fr,apprenant,+21696696062,Tunisie,Siliana,1994-06-04,"IoT, Qualité"
26168,Hedi Mabrouk,hedi.mabrouk192@hotmail.com,apprenant,+21629131753,Tunisie,Le Kef,2000-12-12,"Business intelligence, Gestion de projet, Entrepreneuriat, Audit, Coaching, IoT"
26169,Mariam Ben Youssef,mariam.ben.youssef554@orange.tn,apprenant,+21697069447,Tunisie,Gabès,1998-08-31,"Cloud computing, Analyse de données, IoT, Technologie, Certification, Développement web"
26170,Dalila Benhassan,dalila.benhassan436@laposte.net,apprenant,+21698599527,Tunisie,Ben Arous,2001-02-05,"Lean management, Audit, Certification"
26171,Chiraz Nabli,chiraz.nabli848@gmail.com,apprenant,+21657414605,Tunisie,Jendouba,2007-01-02,"E-commerce, Coaching, Marketing digital, Innovation, Technologie, Formation professionnelle"
26172,Hichem Nabli,hichem.nabli724@hotmail.com,apprenant,+21629290439,Tunisie,Kairouan,1986-05-27,"Communication, Analyse de données, DevOps, Intelligence artificielle, Coaching, Certification"
26173,Fatma Ben Youssef,fatma.ben.youssef440@live.com,apprenant,+21655802961,Tunisie,Ben Arous,1991-04-12,"Qualité, IoT, Communication, Marketing digital, Mentoring, Développement web"
26174,Zouheir Hajji,zouheir.hajji902@outlook.com,apprenant,+21627857518,Tunisie,Sfax,2004-04-20,"Veille technologique, Stratégie d'entreprise, Blockchain"
26175,Khaled Mestiri,khaled.mestiri117@yahoo.fr,apprenant,+21699950063,Tunisie,Sousse,2000-10-21,"Management, DevOps, Qualité, Technologie, Agile, Blockchain"
