ID,Nom,Email,Rôle,Téléphone,Pays,Ville,Date de naissance,Centres d'intérêt
22548,Aymen Ghali,aymen.ghali876@gmail.com,apprenant,+21621914880,Tunisie,Gabès,1986-02-12,"Leadership, Innovation"
22549,Ahlem Gabsi,ahlem.gabsi883@orange.tn,apprenant,+21658974174,Tunisie,Tozeur,2002-11-07,"Mentoring, Management, Agile, Technologie, Intelligence artificielle"
22550,Mohamed Hamdi,mohamed.hamdi916@laposte.net,apprenant,+21659120678,Tunisie,Nabeul,1985-11-22,"Formation professionnelle, Ressources humaines, Entrepreneuriat, Certification"
22551,Wael Horchani,wael.horchani329@outlook.com,apprenant,+21696082521,Tunisie,Nabeul,2007-02-10,"E-commerce, Agile, Management"
22552,Kenza Chaabane,kenza.chaabane316@topnet.tn,apprenant,+21627012001,Tunisie,Kairouan,1990-01-24,"Informatique, ITIL, Veille technologique"
22553,Ali Labidi,ali.labidi955@topnet.tn,apprenant,+21694207979,Tunisie,Le Kef,1998-04-17,"Mentoring, Coaching, Conseil, Finance, ITIL, Technologie"
22554,Karim Derbali,karim.derbali403@laposte.net,apprenant,+21655377771,Tunisie,Le Kef,2005-06-25,"Informatique, Blockchain, Management, Conseil, Marketing digital"
22555,Myriam Fkih,myriam.fkih461@gmail.com,apprenant,+21697111035,Tunisie,Kébili,1985-04-07,"E-commerce, Entrepreneuriat"
22556,Rania Meddeb,rania.meddeb866@gmail.com,apprenant,+21658614792,Tunisie,Jendouba,1999-10-15,"Développement web, Intelligence artificielle, E-commerce, Finance, Entrepreneuriat, Leadership"
22557,Hatem Gasmi,hatem.gasmi200@outlook.com,apprenant,+21625464579,Tunisie,Gabès,1985-08-31,"Leadership, Technologie, Coaching, Machine learning, Marketing digital"
22558,Ali Hmida,ali.hmida20@orange.tn,apprenant,+21655004997,Tunisie,Jendouba,2001-10-01,"Qualité, Veille technologique, Lean management, Intelligence artificielle, Coaching"
22559,Kais Mestiri,kais.mestiri652@yahoo.fr,apprenant,+21629900423,Tunisie,Bizerte,1996-06-30,"Management, Cybersécurité, Innovation"
22560,Zouheir Neffati,zouheir.neffati353@hotmail.com,apprenant,+21697086304,Tunisie,Gabès,2006-06-14,"Développement web, Leadership, Technologie, Veille technologique"
22561,Khadija Bouaziz,khadija.bouaziz425@topnet.tn,apprenant,+21650164965,Tunisie,Manouba,1988-04-14,"Audit, Gestion de projet, E-commerce, Veille technologique"
22562,Ghada Kchir,ghada.kchir476@gmail.com,apprenant,+21691851165,Tunisie,Ben Arous,1990-06-05,"Communication, Qualité, Stratégie d'entreprise"
22563,Farouk Dali,farouk.dali891@live.com,apprenant,+21624169236,Tunisie,Mahdia,1989-06-04,"Marketing digital, Développement web, E-commerce, Certification, Communication"
22564,Wafa Jazi,wafa.jazi80@live.com,apprenant,+21621615206,Tunisie,Nabeul,1986-09-18,"Qualité, Informatique, Communication, Innovation, Digital transformation"
22565,Fadia Fkih,fadia.fkih261@orange.tn,apprenant,+21621306357,Tunisie,Tataouine,1988-10-14,"Coaching, Développement web, Veille technologique, Audit"
22566,Wafa Ghorbel,wafa.ghorbel54@outlook.com,apprenant,+21698169872,Tunisie,Kasserine,2001-04-03,"Finance, Lean management, IoT"
22567,Wael Layouni,wael.layouni658@gmail.com,apprenant,+21629480522,Tunisie,Jendouba,1986-11-21,"Machine learning, Digital transformation, DevOps, ITIL"
22568,Hichem Chaabane,hichem.chaabane603@orange.tn,apprenant,+21691380298,Tunisie,Manouba,2004-01-15,"Entrepreneuriat, E-commerce, Mentoring, Coaching"
22569,Cyrine Jouini,cyrine.jouini609@orange.tn,apprenant,+21623969837,Tunisie,Tozeur,1992-03-27,"Informatique, Digital transformation, Management, Qualité, Développement web, Business intelligence"
22570,Hedi Layouni,hedi.layouni908@laposte.net,apprenant,+21622802275,Tunisie,Monastir,1999-03-21,"Qualité, Lean management, Communication, Entrepreneuriat, Leadership"
22571,Noureddine Trabelsi,noureddine.trabelsi945@topnet.tn,apprenant,+21621502553,Tunisie,Monastir,2004-09-24,"Digital transformation, DevOps, Cybersécurité, Qualité, Développement web"
22572,Lassad Dhouib,lassad.dhouib365@live.com,apprenant,+21697716341,Tunisie,Sfax,2000-12-07,"Certification, Blockchain"
22573,Dorsaf Ouali,dorsaf.ouali547@yahoo.fr,apprenant,+21694017964,Tunisie,Sfax,1989-11-14,"Informatique, Management, Stratégie d'entreprise, Formation professionnelle, Marketing digital"
22574,Walid Sellami,walid.sellami555@yahoo.fr,apprenant,+21652744264,Tunisie,Tozeur,1988-05-01,"Formation professionnelle, Certification, Mentoring"
22575,Jihene Dridi,jihene.dridi80@gmail.com,apprenant,+21692935313,Tunisie,Jendouba,2005-11-01,"Blockchain, Audit, Innovation, Mentoring, IoT"
22576,Youssef Neffati,youssef.neffati616@orange.tn,apprenant,+21656706286,Tunisie,Kasserine,1992-02-13,"DevOps, E-commerce, ITIL, Mentoring"
22577,Maher Nabli,maher.nabli659@outlook.com,apprenant,+21692924068,Tunisie,Sidi Bouzid,1990-01-14,"Leadership, Management, Cybersécurité, Marketing digital, Mentoring, Business intelligence"
22578,Farah Jelassi,farah.jelassi420@topnet.tn,apprenant,+21658916453,Tunisie,Gafsa,1991-04-15,"Technologie, Audit, Gestion de projet, Cloud computing"
22579,Hatem Ben Ali,hatem.ben.ali716@live.com,apprenant,+21693183067,Tunisie,Zaghouan,1986-06-10,"Cybersécurité, Business intelligence, Veille technologique"
22580,Salma Dali,salma.dali31@gmail.com,apprenant,+21654145103,Tunisie,Sfax,2005-10-12,"DevOps, Business intelligence, Audit, Intelligence artificielle, ITIL"
22581,Fares Gharbi,fares.gharbi536@live.com,apprenant,+21694650251,Tunisie,Tataouine,1991-08-13,"Ressources humaines, Innovation, Qualité"
22582,Maroua Guizani,maroua.guizani468@laposte.net,apprenant,+21691549567,Tunisie,Mahdia,1990-08-02,"IoT, Agile"
22583,Hajer Ferjani,hajer.ferjani449@orange.tn,apprenant,+21629943728,Tunisie,Kébili,1989-12-07,"Gestion de projet, E-commerce, Cloud computing"
22584,Sofiane Karray,sofiane.karray875@outlook.com,apprenant,+21695176423,Tunisie,Kairouan,1990-02-28,"Stratégie d'entreprise, DevOps, Audit, Management"
22585,Olfa Mabrouk,olfa.mabrouk946@orange.tn,apprenant,+21623405946,Tunisie,Siliana,1988-04-15,"Machine learning, Ressources humaines, Certification, Lean management"
22586,Yosra Maaloul,yosra.maaloul955@laposte.net,apprenant,+21622571918,Tunisie,Jendouba,2002-05-31,"Cybersécurité, Technologie, Business intelligence, Marketing digital, Blockchain, Informatique"
22587,Imed Landolsi,imed.landolsi786@hotmail.com,apprenant,+21651158592,Tunisie,Médenine,2004-05-17,"Agile, Marketing digital"
22588,Mariam Mejri,mariam.mejri335@laposte.net,apprenant,+21626722465,Tunisie,Kairouan,2006-12-04,"Entrepreneuriat, Finance, Business intelligence, Cybersécurité"
22589,Kais Hmida,kais.hmida355@live.com,apprenant,+21656964022,Tunisie,Mahdia,1994-02-26,"Management, Ressources humaines, Leadership"
22590,Jihene Hmida,jihene.hmida433@live.com,apprenant,+21629689186,Tunisie,Manouba,1988-06-09,"Cloud computing, Analyse de données"
22591,Fethi Kchir,fethi.kchir325@outlook.com,apprenant,+21626801724,Tunisie,Gafsa,1992-02-09,"Management, Formation professionnelle, DevOps, Machine learning"
22592,Tarek Fkih,tarek.fkih675@orange.tn,apprenant,+21657471186,Tunisie,Monastir,2003-08-03,"Communication, Audit"
22593,Yassine Hmida,yassine.hmida107@yahoo.fr,apprenant,+21690708793,Tunisie,Kasserine,1990-10-15,"Blockchain, Finance, Coaching, Certification, Digital transformation"
22594,Kenza Hassen,kenza.hassen846@outlook.com,apprenant,+21697270271,Tunisie,Kébili,1985-09-16,"Innovation, DevOps, Mentoring, Formation professionnelle, Ressources humaines, IoT"
22595,Yassine Sellami,yassine.sellami707@yahoo.fr,apprenant,+21653010430,Tunisie,Mahdia,1991-08-12,"Cybersécurité, Qualité, Veille technologique, Technologie, Audit"
22596,Fatma Dali,fatma.dali492@hotmail.com,apprenant,+21628121858,Tunisie,Ben Arous,2000-09-01,"Qualité, Machine learning, Développement web"
22597,Latifa Marzouki,latifa.marzouki773@topnet.tn,apprenant,+21653193412,Tunisie,Tunis,2006-04-20,"ITIL, Qualité, Mentoring, Analyse de données"
22598,Jamel Mrad,jamel.mrad791@gmail.com,apprenant,+21628089162,Tunisie,Médenine,1989-09-19,"Entrepreneuriat, Certification, Digital transformation, Lean management, Innovation"
22599,Hichem Ferjani,hichem.ferjani738@hotmail.com,apprenant,+21699119032,Tunisie,Kébili,2005-12-25,"Finance, Blockchain, IoT"
22600,Bilel Khlif,bilel.khlif366@live.com,apprenant,+21694175128,Tunisie,Tozeur,1999-06-10,"Agile, Veille technologique, Business intelligence, Cybersécurité, Marketing digital, E-commerce"
22601,Omar Rekik,omar.rekik124@gmail.com,apprenant,+21625865174,Tunisie,Gafsa,1994-10-03,"Marketing digital, Stratégie d'entreprise, Finance, Coaching"
22602,Zied Limam,zied.limam847@laposte.net,apprenant,+21692031035,Tunisie,Béja,1999-10-04,"Gestion de projet, Certification, Innovation, Audit, ITIL"
22603,Thouraya Hachicha,thouraya.hachicha131@outlook.com,apprenant,+21651248668,Tunisie,Mahdia,2007-06-24,"Certification, Mentoring, Gestion de projet, Lean management, Technologie, Informatique"
22604,Aymen Hajji,aymen.hajji702@laposte.net,apprenant,+21650245178,Tunisie,Kasserine,2002-02-21,"Management, Stratégie d'entreprise, Lean management, E-commerce, Certification, Entrepreneuriat"
22605,Sonia Horchani,sonia.horchani100@topnet.tn,apprenant,+21654063603,Tunisie,Zaghouan,2006-09-21,"ITIL, Analyse de données, Leadership, Blockchain"
22606,Ghazi Kammoun,ghazi.kammoun752@gmail.com,apprenant,+21629037411,Tunisie,Médenine,2004-07-11,"Blockchain, Entrepreneuriat, Mentoring"
22607,Omar Nabli,omar.nabli123@yahoo.fr,apprenant,+21620444995,Tunisie,Mahdia,1999-01-23,"Coaching, Gestion de projet, Communication, Ressources humaines, Qualité"
22608,Wided Omrani,wided.omrani487@orange.tn,apprenant,+21654177548,Tunisie,Sousse,1989-04-24,"Business intelligence, Veille technologique, Qualité"
22609,Sabrine Mejri,sabrine.mejri350@outlook.com,apprenant,+21623199780,Tunisie,Le Kef,1998-01-25,"DevOps, Veille technologique, Formation professionnelle, E-commerce, Développement web"
22610,Maher Hmida,maher.hmida366@live.com,apprenant,+21650493668,Tunisie,Kasserine,1997-03-01,"Audit, Stratégie d'entreprise, Finance, Lean management, Entrepreneuriat, IoT"
22611,Samir Guesmi,samir.guesmi471@yahoo.fr,apprenant,+21624551636,Tunisie,Tunis,1990-02-15,"Digital transformation, Entrepreneuriat, Machine learning, ITIL, Conseil, Mentoring"
22612,Nabil Benhassan,nabil.benhassan502@gmail.com,apprenant,+21699529766,Tunisie,Tozeur,1998-02-27,"Management, Leadership, Veille technologique, Qualité, Business intelligence"
22613,Sonia Ghali,sonia.ghali297@topnet.tn,apprenant,+21622407496,Tunisie,Gabès,1990-10-17,"Management, Leadership, Lean management, Développement web"
22614,Zied Hachicha,zied.hachicha788@hotmail.com,apprenant,+21658493037,Tunisie,Bizerte,1990-01-07,"Communication, Développement web"
22615,Maroua Khedher,maroua.khedher796@gmail.com,apprenant,+21698379169,Tunisie,Gafsa,1996-07-13,"Analyse de données, DevOps, Conseil"
22616,Makram Hadj,makram.hadj677@gmail.com,apprenant,+21627575376,Tunisie,Gabès,2002-09-05,"Finance, E-commerce, Communication, Machine learning, Conseil"
22617,Wael Bouslama,wael.bouslama235@hotmail.com,apprenant,+21621688509,Tunisie,Sousse,2006-11-20,"Digital transformation, Cloud computing, Développement web, IoT, DevOps, E-commerce"
22618,Intissar Mahjoub,intissar.mahjoub478@orange.tn,apprenant,+21694345392,Tunisie,Monastir,1988-08-22,"Finance, Lean management, Management, Blockchain"
22619,Sofiane Chaabane,sofiane.chaabane159@yahoo.fr,apprenant,+21656267066,Tunisie,Sfax,1986-07-25,"Leadership, Blockchain, Qualité, Veille technologique, Business intelligence, DevOps"
22620,Ghada Mabrouk,ghada.mabrouk966@hotmail.com,apprenant,+21623224870,Tunisie,Sousse,1993-04-27,"Technologie, Blockchain, E-commerce, Veille technologique"
22621,Hajer Layouni,hajer.layouni298@topnet.tn,apprenant,+21657396175,Tunisie,Bizerte,1988-05-12,"Veille technologique, DevOps"
22622,Farouk Marzouki,farouk.marzouki914@yahoo.fr,apprenant,+21622874810,Tunisie,Jendouba,1999-04-25,"Ressources humaines, Analyse de données"
22623,Yosra Sellami,yosra.sellami154@topnet.tn,apprenant,+21656760843,Tunisie,Sousse,1986-10-26,"Management, Cloud computing"
22624,Cyrine Labidi,cyrine.labidi463@hotmail.com,apprenant,+21629692471,Tunisie,Le Kef,1998-08-08,"Innovation, Blockchain, Qualité, Technologie"
22625,Rim Gasmi,rim.gasmi385@live.com,apprenant,+21656345308,Tunisie,Sfax,1996-03-04,"Informatique, Machine learning, Développement web, Management, Entrepreneuriat"
22626,Makram Ouali,makram.ouali233@outlook.com,apprenant,+21656820547,Tunisie,Sidi Bouzid,1987-07-14,"Blockchain, Agile, Ressources humaines, Communication"
22627,Fatma Mansouri,fatma.mansouri567@orange.tn,apprenant,+21653229016,Tunisie,Gafsa,1995-05-07,"Communication, Machine learning, DevOps, Veille technologique, Lean management, Développement web"
22628,Ghazi Mejri,ghazi.mejri420@gmail.com,apprenant,+21628242647,Tunisie,Mahdia,1988-12-18,"Audit, Gestion de projet, Digital transformation, Blockchain"
22629,Zied Karoui,zied.karoui951@topnet.tn,apprenant,+21692940327,Tunisie,Monastir,2005-03-08,"Leadership, Audit"
22630,Aymen Nabli,aymen.nabli229@yahoo.fr,apprenant,+21658835760,Tunisie,Sidi Bouzid,1988-02-14,"Leadership, Informatique, ITIL, Certification"
22631,Dorsaf Karoui,dorsaf.karoui843@outlook.com,apprenant,+21658030959,Tunisie,Nabeul,1992-11-27,"Agile, Marketing digital, Digital transformation, Technologie"
22632,Jihene Chebbi,jihene.chebbi497@hotmail.com,apprenant,+21697803649,Tunisie,Bizerte,2002-06-15,"Audit, Agile"
22633,Taoufik Khlif,taoufik.khlif932@laposte.net,apprenant,+21691374924,Tunisie,Tunis,1994-01-26,"Stratégie d'entreprise, Technologie"
22634,Intissar Karoui,intissar.karoui688@live.com,apprenant,+21626956181,Tunisie,Kébili,2001-12-01,"Business intelligence, Développement web, Audit, Finance"
22635,Emad Chebbi,emad.chebbi440@orange.tn,apprenant,+21620484089,Tunisie,Mahdia,1990-04-26,"Entrepreneuriat, Communication, Finance, Coaching, Audit, Machine learning"
22636,Ines Marzouki,ines.marzouki754@hotmail.com,apprenant,+21693510289,Tunisie,Kébili,2003-01-31,"Entrepreneuriat, Formation professionnelle, Certification, Gestion de projet, DevOps, Développement web"
22637,Myriam Mestiri,myriam.mestiri501@hotmail.com,apprenant,+21629675669,Tunisie,Médenine,2004-09-22,"Qualité, Business intelligence, Finance"
22638,Sofiane Mansouri,sofiane.mansouri763@hotmail.com,apprenant,+21691948768,Tunisie,Béja,1992-03-09,"Mentoring, DevOps, Coaching, Conseil, Agile, Veille technologique"
22639,Zeineb Bouslama,zeineb.bouslama394@hotmail.com,apprenant,+21628338861,Tunisie,Mahdia,1990-08-06,"Développement web, Mentoring, Formation professionnelle, Intelligence artificielle, Digital transformation, Entrepreneuriat"
22640,Ikram Marzouki,ikram.marzouki147@gmail.com,apprenant,+21692315708,Tunisie,Mahdia,2003-06-19,"DevOps, Leadership, Qualité, Intelligence artificielle, Management, Certification"
22641,Bochra Bouaziz,bochra.bouaziz28@topnet.tn,apprenant,+21627458277,Tunisie,Ben Arous,1985-10-03,"Digital transformation, Conseil, Agile, Intelligence artificielle"
22642,Cyrine Landolsi,cyrine.landolsi287@topnet.tn,apprenant,+21654487461,Tunisie,Gabès,1993-04-12,"Finance, Technologie, Cybersécurité, Informatique, Innovation"
22643,Ali Limam,ali.limam321@gmail.com,apprenant,+21622051663,Tunisie,Gafsa,2004-02-13,"Développement web, Formation professionnelle, Lean management, Gestion de projet, Leadership"
22644,Youssef Rekik,youssef.rekik337@gmail.com,apprenant,+21655795479,Tunisie,Tozeur,1985-10-15,"Lean management, Ressources humaines"
22645,Bilel Omrani,bilel.omrani592@live.com,apprenant,+21654766924,Tunisie,Zaghouan,2006-05-02,"Veille technologique, Formation professionnelle, Lean management"
22646,Ali Jelassi,ali.jelassi368@hotmail.com,apprenant,+21656957245,Tunisie,Monastir,1988-10-19,"Leadership, Développement web, Cybersécurité, Management"
22647,Moncef Meddeb,moncef.meddeb486@live.com,apprenant,+21625153404,Tunisie,Béja,2003-05-07,"Entrepreneuriat, Coaching, Informatique, Audit, Agile"
22648,Nader Derbali,nader.derbali101@outlook.com,apprenant,+21625810597,Tunisie,Kasserine,1987-10-15,"Agile, Cybersécurité"
22649,Fatma Fatnassi,fatma.fatnassi680@hotmail.com,apprenant,+21694800305,Tunisie,Tunis,1997-03-20,"Agile, Entrepreneuriat, Stratégie d'entreprise, Business intelligence"
22650,Ghazi Nabli,ghazi.nabli101@hotmail.com,apprenant,+21657887658,Tunisie,Tataouine,1991-11-04,"Management, Marketing digital, Certification, ITIL, Conseil, DevOps"
22651,Dali Mrad,dali.mrad88@laposte.net,apprenant,+21691789032,Tunisie,Gafsa,2002-10-21,"Communication, Cybersécurité"
22652,Dorsaf Gharbi,dorsaf.gharbi124@laposte.net,apprenant,+21621695924,Tunisie,Kébili,1990-01-02,"Formation professionnelle, ITIL, Management"
22653,Kenza Dhouib,kenza.dhouib288@outlook.com,apprenant,+21696226093,Tunisie,Gafsa,1986-02-01,"Business intelligence, Audit"
22654,Dorra Bouaziz,dorra.bouaziz78@orange.tn,apprenant,+21659729553,Tunisie,Tozeur,1998-01-22,"Blockchain, Coaching"
22655,Yosra Jouini,yosra.jouini174@orange.tn,apprenant,+21695923709,Tunisie,Médenine,1985-07-23,"Digital transformation, Entrepreneuriat, Analyse de données, Marketing digital, Business intelligence"
22656,Ghazi Mahjoub,ghazi.mahjoub666@yahoo.fr,apprenant,+21698229279,Tunisie,Kébili,2003-05-20,"Analyse de données, Leadership, Entrepreneuriat, Agile"
22657,Intissar Chaieb,intissar.chaieb210@topnet.tn,apprenant,+21624948635,Tunisie,Tataouine,2001-07-15,"Digital transformation, Machine learning"
22658,Lobna Fatnassi,lobna.fatnassi532@laposte.net,apprenant,+21620008036,Tunisie,Manouba,1999-04-21,"Qualité, Audit, Leadership, Innovation, Intelligence artificielle, Finance"
22659,Noureddine Gasmi,noureddine.gasmi62@gmail.com,apprenant,+21653005048,Tunisie,Gabès,1991-11-20,"Digital transformation, Conseil, Management, Business intelligence, IoT"
22660,Intissar Hamdi,intissar.hamdi446@orange.tn,apprenant,+21624458871,Tunisie,Manouba,1998-03-03,"Développement web, Communication, Management, Technologie, Formation professionnelle, Entrepreneuriat"
22661,Omar Ben Ali,omar.ben.ali921@live.com,apprenant,+21653711408,Tunisie,Médenine,1999-03-31,"Informatique, Innovation, Finance, Certification, Gestion de projet"
22662,Wafa Jouini,wafa.jouini844@outlook.com,apprenant,+21657827696,Tunisie,Gabès,1993-04-27,"Mentoring, Innovation"
22663,Hiba Bouzid,hiba.bouzid278@gmail.com,apprenant,+21651817636,Tunisie,Le Kef,1986-03-26,"Formation professionnelle, Digital transformation, Entrepreneuriat, Marketing digital, Intelligence artificielle, Machine learning"
22664,Samia Ktari,samia.ktari52@outlook.com,apprenant,+21621782804,Tunisie,Tunis,2000-07-06,"Coaching, Technologie, IoT, Analyse de données, Finance, E-commerce"
22665,Ridha Khlif,ridha.khlif218@gmail.com,apprenant,+21629785397,Tunisie,Tunis,2000-07-07,"Communication, Leadership, Certification, Marketing digital, Coaching"
22666,Sofiane Jazi,sofiane.jazi938@outlook.com,apprenant,+21699918586,Tunisie,Sidi Bouzid,1991-06-16,"Stratégie d'entreprise, Intelligence artificielle, Agile"
22667,Rami Fourati,rami.fourati945@hotmail.com,apprenant,+21629586669,Tunisie,Sidi Bouzid,2003-04-17,"Communication, Ressources humaines, Analyse de données, Entrepreneuriat"
22668,Dalila Ouali,dalila.ouali522@gmail.com,apprenant,+21692048331,Tunisie,Béja,1988-04-16,"Technologie, Machine learning"
22669,Ahlem Miled,ahlem.miled668@topnet.tn,apprenant,+21623889654,Tunisie,Mahdia,2004-12-27,"Analyse de données, Agile, Gestion de projet, Conseil, Certification"
22670,Fethi Jazi,fethi.jazi884@orange.tn,apprenant,+21691279453,Tunisie,Manouba,1999-01-21,"Agile, Certification, Formation professionnelle, Blockchain, Stratégie d'entreprise"
22671,Aymen Louati,aymen.louati779@outlook.com,apprenant,+21690603422,Tunisie,Béja,1999-03-09,"Marketing digital, Gestion de projet, Conseil, DevOps"
22672,Aymen Feriani,aymen.feriani497@laposte.net,apprenant,+21657523393,Tunisie,Ariana,2001-04-12,"Conseil, Analyse de données, IoT, Blockchain, Mentoring, Machine learning"
22673,Besma Meddeb,besma.meddeb373@outlook.com,apprenant,+21658854990,Tunisie,Manouba,2004-07-10,"Mentoring, Développement web, Cybersécurité, Stratégie d'entreprise, Intelligence artificielle"
22674,Salma Fatnassi,salma.fatnassi47@gmail.com,apprenant,+21692200547,Tunisie,Manouba,2002-12-25,"ITIL, Cloud computing"
22675,Farah Chaabane,farah.chaabane642@orange.tn,apprenant,+21651653291,Tunisie,Kairouan,2003-04-11,"Agile, Audit, Coaching, Ressources humaines, Leadership, Intelligence artificielle"
22676,Zohra Karray,zohra.karray247@laposte.net,apprenant,+21626272932,Tunisie,Sousse,1997-08-25,"Conseil, Entrepreneuriat, Machine learning, Mentoring, Digital transformation, Agile"
22677,Jamel Jazi,jamel.jazi566@yahoo.fr,apprenant,+21695826856,Tunisie,Tataouine,1992-03-02,"Innovation, Management, Développement web, Stratégie d'entreprise, Machine learning"
22678,Mohamed Limam,mohamed.limam408@topnet.tn,apprenant,+21620668987,Tunisie,Tozeur,2005-10-19,"Entrepreneuriat, Agile, Mentoring, ITIL, Coaching, Lean management"
22679,Moncef Ezzine,moncef.ezzine397@yahoo.fr,apprenant,+21655533713,Tunisie,Ariana,1989-01-10,"Certification, Coaching, Finance, Conseil, ITIL, Cloud computing"
22680,Amel Bouhamed,amel.bouhamed936@outlook.com,apprenant,+21658526015,Tunisie,Monastir,1992-03-11,"E-commerce, Management, Lean management"
22681,Taoufik Ghanmi,taoufik.ghanmi83@outlook.com,apprenant,+21625012589,Tunisie,Gabès,1998-04-16,"Mentoring, Conseil, DevOps, Agile"
22682,Emna Gharbi,emna.gharbi63@orange.tn,apprenant,+21690584860,Tunisie,Gafsa,2006-06-15,"Communication, Ressources humaines"
22683,Rania Hadj,rania.hadj393@live.com,apprenant,+21694559162,Tunisie,Ben Arous,2001-09-21,"Ressources humaines, Veille technologique, Certification"
22684,Ahmed Ghali,ahmed.ghali296@gmail.com,apprenant,+21658344051,Tunisie,Bizerte,1987-02-24,"Business intelligence, Blockchain, ITIL, Qualité"
22685,Wided Ghorbel,wided.ghorbel354@hotmail.com,apprenant,+21622057849,Tunisie,Médenine,1997-09-01,"Cybersécurité, Business intelligence, IoT, ITIL, Innovation"
22686,Fatma Ghanmi,fatma.ghanmi892@orange.tn,apprenant,+21621792997,Tunisie,Ben Arous,2001-11-03,"Formation professionnelle, Mentoring"
22687,Besma Bouslama,besma.bouslama394@hotmail.com,apprenant,+21622282548,Tunisie,Tozeur,1987-09-13,"Lean management, Veille technologique, E-commerce, Stratégie d'entreprise, Gestion de projet"
22688,Rim Hmida,rim.hmida369@hotmail.com,apprenant,+21621257139,Tunisie,Jendouba,2001-04-11,"Cloud computing, Informatique, Coaching, Entrepreneuriat, Conseil"
22689,Bassem Mrad,bassem.mrad790@orange.tn,apprenant,+21623911731,Tunisie,Kairouan,1995-03-12,"Intelligence artificielle, Marketing digital, Communication"
22690,Maroua Hamdi,maroua.hamdi725@laposte.net,apprenant,+21624791797,Tunisie,Siliana,1992-09-22,"Technologie, Analyse de données"
22691,Yassine Omrani,yassine.omrani76@hotmail.com,apprenant,+21658410092,Tunisie,Gabès,2002-10-20,"Analyse de données, Agile"
22692,Ikram Fourati,ikram.fourati865@outlook.com,apprenant,+21624685986,Tunisie,Sidi Bouzid,1997-09-18,"Coaching, DevOps"
22693,Mohamed Omrani,mohamed.omrani583@topnet.tn,apprenant,+21626844647,Tunisie,Gafsa,1998-08-19,"Innovation, Communication, Certification, Conseil"
22694,Maroua Chedly,maroua.chedly625@hotmail.com,apprenant,+21628040768,Tunisie,Tataouine,2001-11-30,"Finance, Intelligence artificielle, Qualité"
22695,Slim Daoud,slim.daoud768@yahoo.fr,apprenant,+21628768351,Tunisie,Gafsa,1991-04-03,"Communication, Leadership, Développement web, Intelligence artificielle, Stratégie d'entreprise, Entrepreneuriat"
22696,Ines Mrad,ines.mrad927@yahoo.fr,apprenant,+21627337808,Tunisie,Tozeur,2007-10-11,"Qualité, Veille technologique, Intelligence artificielle, Marketing digital"
22697,Rania Landolsi,rania.landolsi178@topnet.tn,apprenant,+21652640211,Tunisie,Kasserine,1999-05-20,"Management, Communication"
22698,Ahmed Nasri,ahmed.nasri242@hotmail.com,apprenant,+21620018882,Tunisie,Béja,1986-09-24,"Business intelligence, Veille technologique, IoT, Intelligence artificielle, Finance"
22699,Walid Ouali,walid.ouali210@yahoo.fr,apprenant,+21656810878,Tunisie,Siliana,2003-03-02,"Lean management, Certification, ITIL, Ressources humaines"
22700,Wael Hassen,wael.hassen682@laposte.net,apprenant,+21623646329,Tunisie,Siliana,1985-01-04,"Communication, Veille technologique, Gestion de projet, Conseil, Coaching"
22701,Amine Jebali,amine.jebali297@gmail.com,apprenant,+21697662034,Tunisie,Bizerte,2005-11-17,"Marketing digital, Certification, Informatique"
22702,Hatem Mabrouk,hatem.mabrouk797@live.com,apprenant,+21626322437,Tunisie,Tataouine,1993-12-22,"Qualité, Certification, ITIL, Technologie, Management"
22703,Walid Mahjoub,walid.mahjoub80@hotmail.com,apprenant,+21699477162,Tunisie,Bizerte,1989-06-09,"Développement web, Veille technologique, Stratégie d'entreprise, Innovation"
22704,Wael Maaloul,wael.maaloul480@live.com,apprenant,+21627422488,Tunisie,Tunis,2003-05-27,"Agile, Informatique, Certification"
22705,Lobna Meddeb,lobna.meddeb87@live.com,apprenant,+21695379451,Tunisie,Tozeur,1991-04-20,"Technologie, Stratégie d'entreprise, Leadership, Développement web"
22706,Dorra Limam,dorra.limam999@laposte.net,apprenant,+21629899747,Tunisie,Gafsa,2002-07-20,"Innovation, Digital transformation, Informatique, Analyse de données"
22707,Bochra Ghanmi,bochra.ghanmi745@yahoo.fr,apprenant,+21625438425,Tunisie,Kébili,2001-01-21,"Finance, Formation professionnelle"
22708,Wassim Ben Salah,wassim.ben.salah614@gmail.com,apprenant,+21621992882,Tunisie,Kasserine,2002-03-24,"E-commerce, Formation professionnelle, Développement web"
22709,Amel Jemli,amel.jemli368@gmail.com,apprenant,+21623921458,Tunisie,Kasserine,1995-06-05,"Développement web, Entrepreneuriat, Marketing digital, Lean management, Formation professionnelle, Technologie"
22710,Salma Jazi,salma.jazi153@laposte.net,apprenant,+21620767066,Tunisie,Zaghouan,1989-08-22,"Audit, Entrepreneuriat, E-commerce, Agile, Lean management"
22711,Marwan Gabsi,marwan.gabsi589@live.com,apprenant,+21658445607,Tunisie,Le Kef,2005-07-12,"Technologie, Marketing digital, Cybersécurité, Certification, Digital transformation"
22712,Zouheir Dhouib,zouheir.dhouib852@laposte.net,apprenant,+21624484428,Tunisie,Sidi Bouzid,1993-11-02,"Certification, Management, Business intelligence, Marketing digital, Développement web"
